id_coop|anio|ciiu|descciiu|sector|ubigeo|departamento|provincia|distrito|ventas_prom|cred_otorgado|trabajadores|anio_insc|fec_creacion
DB9F471B9C8CCE41092A877EFE5661A4|2019|0130|CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA)|AGROPECUARIO|060801|CAJAMARCA|JAEN|JAEN|2835000|100.0|8|2009|20260210
E2E8BF624F616CA8B46B4AF37AF9EDFA|2021|0140|ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS|AGROPECUARIO|060801|CAJAMARCA|JAEN|JAEN|4400|346154.5|23|2021|20260210
E2E8BF624F616CA8B46B4AF37AF9EDFA|2024|0140|ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS|AGROPECUARIO|060801|CAJAMARCA|JAEN|JAEN|10300000|400000.0|11|2021|20260210
E2E8BF624F616CA8B46B4AF37AF9EDFA|2023|0140|ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS|AGROPECUARIO|060801|CAJAMARCA|JAEN|JAEN|6311250|278152.0|9|2021|20260210
E7A5D45B3EA4DC6C8C9E7EA2D93D945E|2021|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|060801|CAJAMARCA|JAEN|JAEN|11440000|3516137.0|22|2015|20260210
E7A5D45B3EA4DC6C8C9E7EA2D93D945E|2022|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|060801|CAJAMARCA|JAEN|JAEN|36800000|503797.56|19|2015|20260210
E7A5D45B3EA4DC6C8C9E7EA2D93D945E|2020|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|060801|CAJAMARCA|JAEN|JAEN|21500000|2011086.5|21|2015|20260210
40674770940409F2C41B3C2772EE1287|2020|8519|OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|5482500|746863.63|148|1993|20260210
40674770940409F2C41B3C2772EE1287|2022|8519|OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|9200000|157294.47|177|1993|20260210
40674770940409F2C41B3C2772EE1287|2021|8519|OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|5610000|532331.88|163|1993|20260210
40674770940409F2C41B3C2772EE1287|2019|8519|OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|5355000|952.84998|174|1993|20260210
5AA88066CACAA328338599236FEC94E7|2020|7493|ACTIVIDADES DE LIMPIEZA DE EDIFICIOS|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4300|126.08|1|1993|20260210
5AA88066CACAA328338599236FEC94E7|2021|7493|ACTIVIDADES DE LIMPIEZA DE EDIFICIOS|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4400|126.08|1|1993|20260210
5EB184135BCCE1D791D534487BB4092C|2024|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|COMERCIO|150113|LIMA|LIMA|JESUS MARIA|46350|4.3800001|3|1993|20260210
66056A8915C47BA9078778F60ABAB98D|2023|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4950|1057458.6|1|2011|20260210
66056A8915C47BA9078778F60ABAB98D|2024|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|5150|1073139.5|1|2011|20260210
66056A8915C47BA9078778F60ABAB98D|2021|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4400|1136718.1|1|2011|20260210
66056A8915C47BA9078778F60ABAB98D|2022|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4600|1087394.8|1|2011|20260210
66056A8915C47BA9078778F60ABAB98D|2020|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4300|1032369.3|1|2011|20260210
678D03F6E49D537E35ECED68E3A92D9D|2024|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|56650000|3335122.0|379|1993|20260210
678D03F6E49D537E35ECED68E3A92D9D|2022|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|36800000|330.5|301|1993|20260210
678D03F6E49D537E35ECED68E3A92D9D|2020|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|270900|13.0|333|1993|20260210
678D03F6E49D537E35ECED68E3A92D9D|2019|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|525000|12.3|367|1993|20260210
678D03F6E49D537E35ECED68E3A92D9D|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|277200|540.34003|363|1993|20260210
678D03F6E49D537E35ECED68E3A92D9D|2023|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|39600000|2738.55|342|1993|20260210
76481C724C14EE53942C65FEB415BD66|2024|8021|ENSEÑANZA SECUNDARIA DE FORMACION GENERAL|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|6566250|3647.5701|1|1993|20260210
768AA1B7B9C48D6A1D3412B3EBA7C7C3|2019|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|264600|1337.15|29|2009|20260210
768AA1B7B9C48D6A1D3412B3EBA7C7C3|2021|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|4400|1556.63|1|2009|20260210
768AA1B7B9C48D6A1D3412B3EBA7C7C3|2020|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|150113|LIMA|LIMA|JESUS MARIA|270900|1952.96|77|2009|20260210
143BEED58080F1CDC36D9C4169A2E890|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|46200000|2574009.5|22|1997|20260210
143BEED58080F1CDC36D9C4169A2E890|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|36800000|5279841.0|20|1997|20260210
143BEED58080F1CDC36D9C4169A2E890|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|34400000|8137538.5|23|1997|20260210
143BEED58080F1CDC36D9C4169A2E890|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|39600000|2929721.5|14|1997|20260210
143BEED58080F1CDC36D9C4169A2E890|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|104287504|4071409.8|20|1997|20260210
143BEED58080F1CDC36D9C4169A2E890|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|11440000|8894512.0|16|1997|20260210
A2603BE73C41ED09A72D6F4CEF6E4457|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|1113750|68.459999|19|2015|20260210
A2603BE73C41ED09A72D6F4CEF6E4457|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220601|SAN MARTIN|MARISCAL CACERES|JUANJUI|1035000|65.440002|28|2015|20260210
3D797D50B236E9ACCB5F5481D627C483|2024|7129|ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|3476250|563652.88|14|2004|20260210
404E08FFBB50F7457311F14403AD0A5F|2022|0121|CRIA DE GANADO VACUNO Y DE OVEJAS, CABRAS, CABALLOS, ASNOS, MULAS Y BURDEGANOS CRIA DE GANADO LECHERO|AGROPECUARIO|211101|PUNO|SAN ROMAN|JULIACA|4600|69.870003|1|2022|20260210
53BD13C18BCE26534961649700ACE7AF|2023|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|435600|42.57|1|2009|20260210
53BD13C18BCE26534961649700ACE7AF|2021|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|167200|65414.789|1|2009|20260210
66237842CBEB2F13BA7888E454B382C1|2021|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|4400|53.459999|1|2021|20260210
807C471BC8BBAA372C3AE62E3E5ED0D2|2024|1429|EXPLOTACION DE OTRAS MINAS Y CANTERAS NCP|MINERIA|211101|PUNO|SAN ROMAN|JULIACA|25750000|268969.13|154|2006|20260210
807C471BC8BBAA372C3AE62E3E5ED0D2|2023|1429|EXPLOTACION DE OTRAS MINAS Y CANTERAS NCP|MINERIA|211101|PUNO|SAN ROMAN|JULIACA|24750000|349840.38|111|2006|20260210
BD243277F8518C657AEEDF78CC1CD624|2024|5142|VENTA AL POR MAYOR DE METALES Y MINERALES METALIFEROS|COMERCIO|211101|PUNO|SAN ROMAN|JULIACA|6566250|94.099998|162|1993|20260210
EABC08B00AFDF010CE04CFBA8BBF80FA|2021|7129|ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|277200|6935.7402|3|2010|20260210
EABC08B00AFDF010CE04CFBA8BBF80FA|2020|1320|EXTRACCION DE MINERALES METALIFEROS NO FERROSOS, EXCEPTO LOS MINERALES DE URANIO Y TORIO|MINERIA|211101|PUNO|SAN ROMAN|JULIACA|73100|30747.5|1|2010|20260210
FC5270D84C8FF322D301D572AB5591BA|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|211101|PUNO|SAN ROMAN|JULIACA|4400|65.639999|2|2021|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2020|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|4300|27036.699|1|1993|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2024|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|5150|28104.43|1|1993|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2019|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|4200|24744.439|1|1993|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2021|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|4400|59538.98|1|1993|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2023|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|4950|55387.531|1|1993|20260210
62E4680EF11D6A5457E6C1D7A38328B6|2022|4520|CONSTRUCCION DE EDIFICIOS COMPLETOS Y DE PARTES DE EDIFICIOS OBRAS DE INGENIERIA CIVIL|CONSTRUCCION|150115|LIMA|LIMA|LA VICTORIA|4600|28477.76|1|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2021|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|167200|741697.0|28|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2019|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|2835000|834463.56|19|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2024|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|2060000|285.89999|18|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2023|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|3341250|268345.47|22|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2020|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|2902500|906487.88|4|1993|20260210
B38D7B71EC4DCFE5F5DE80BB37EF81DA|2022|6021|OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|3105000|483828.28|17|1993|20260210
F28A858FD498A4148B8A50D50CFD695E|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150115|LIMA|LIMA|LA VICTORIA|4400|25.75|6|2012|20260210
07F725AE2EC19A813C745F050C202397|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|59766.559|1|2005|20260210
0D442082A7D1D040FCFFD01600020188|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|14899.5|1|1993|20260210
0D56FEFE2C6389B972C5CA48264CC8DC|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|57.259998|1|1993|20260210
0D9B7C140202E5ACDC756304681C1FD1|2019|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|150101|LIMA|LIMA|LIMA|4200|32799.969|1|2009|20260210
12122A6428EF784FD42EE6C47EE4BA09|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|85.580002|1|2019|20260210
19F6B5CB0A9B338F9B2E60E9AFAF19DA|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|78410.297|1|2006|20260210
1E171421C128856A1D4B04EDAADB9386|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|49.349998|1|2017|20260210
1FE077C34FB9FD76D0CEA4FBB0CBC39E|2019|0130|CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA)|AGROPECUARIO|150101|LIMA|LIMA|LIMA|4200|69507.68|1|2007|20260210
2B9559D05AF64691E8271F8E1D6293FD|2019|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|256718.66|1|2002|20260210
311637D5697BA7E12C4AC73BA15A3EDF|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|113.92|1|2014|20260210
59D923AF4EFCE218C865105393C660C4|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|21996.881|1|2012|20260210
5A55A75D413EB8819E27B5F2C88360D8|2024|7499|OTRAS ACTIVIDADES EMPRESARIALES NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|195700|6.6399999|4|1993|20260210
5AA88066CACAA328338599236FEC94E7|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|63.040001|1|1993|20260210
5FC025E033E9E073BA6F9584B7EAAF1A|2023|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|188100|109.67|12|2018|20260210
61A4415ECFF0BB5ED4FAAF90706C6B6E|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|640.56|1|2008|20260210
66056A8915C47BA9078778F60ABAB98D|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|944841.75|1|2011|20260210
7CD75C26930A0CE2C22FD4BFA95D6B02|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|50000.0|1|2006|20260210
7DDD1C937578DE9F2578084A9A39FC12|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|344950.94|1|1993|20260210
844917D6B41043312FF71554A3ABA8A8|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|28364.971|1|2014|20260210
8ED7BACB145CD551BE0BE3DB36456094|2022|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|4600|4448.2798|102|1993|20260210
8ED7BACB145CD551BE0BE3DB36456094|2019|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|945000|108119.67|116|1993|20260210
8ED7BACB145CD551BE0BE3DB36456094|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|277200|1982.95|101|1993|20260210
8ED7BACB145CD551BE0BE3DB36456094|2020|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|378400|640.03003|108|1993|20260210
8ED7BACB145CD551BE0BE3DB36456094|2023|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|100237504|5915.0601|108|1993|20260210
8ED7BACB145CD551BE0BE3DB36456094|2024|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|104287504|5859.5801|79|1993|20260210
90F5BF7A7934EA40D12F1D70EF474C19|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|16.41|1|2019|20260210
9CD11F4AB575C22749DC68FF9970B12A|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|10727.71|1|2013|20260210
A0C7DE51278588CE785D50F417554325|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|12153.8|1|2012|20260210
A1FD32B7E91F9CA699006E2CE378467B|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|52.509998|1|2016|20260210
AC107D0902BB6AA0F3D4F76495830C5D|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|47260.32|1|1995|20260210
AEF76C363524E47148C99D4D4FC95C18|2021|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4400|40130.27|1|2001|20260210
B36F24420CB9FCFE5B6B03B62285941F|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|71396.813|1|1993|20260210
B468FEDD575F6EE18E94DC369593296F|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|5945.5498|1|2006|20260210
B91A3ADA24F67D78A7D4B7240BC10009|2019|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|5355000|3949973.0|133|1993|20260210
B91A3ADA24F67D78A7D4B7240BC10009|2020|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|2902500|2552874.8|128|1993|20260210
B91A3ADA24F67D78A7D4B7240BC10009|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|2970000|598076.88|121|1993|20260210
B91A3ADA24F67D78A7D4B7240BC10009|2022|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|5865000|271890.97|71|1993|20260210
C1CC6C4C134059E9CA84D74509AE82C7|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|1592.8|1|1993|20260210
C553E67800FCCD40FC4A31AACD860B8B|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|53.689999|1|2006|20260210
C69A8BD9AC34C1571E79580C756F43DB|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|30089.75|1|2007|20260210
DBFE4A2D97A78C6DE171DDB92AEEE64A|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|25268.391|1|2016|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2020|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|17200|682743.06|32|2000|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2022|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|41400|374870.38|33|2000|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2023|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|4950|269161.0|1|2000|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2021|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|39600|623786.94|33|2000|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2024|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|195700|132602.38|30|2000|20260210
DEC17A1AE90B6412786A46AB66E9B2F4|2019|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150101|LIMA|LIMA|LIMA|37800|806432.69|35|2000|20260210
E212F868E25343C466A21BCCF7C3742C|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|37371664.0|1|2006|20260210
E3FA43DF36FC89CD739D99DED442DD0A|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|89.870003|1|2019|20260210
F77C529C67167B5440B9DF841926583D|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|8165.3599|1|2011|20260210
F8F81E01503681F591A7765F54F8220F|2022|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|1840000|101.3|26|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|11267.32|1|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2022|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4600|11267.32|1|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2023|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4950|22531.641|1|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2020|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4300|22531.641|1|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2021|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|4400|22531.641|1|1993|20260210
FC782A2F6F30A7D2836D92E149CC5166|2024|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150101|LIMA|LIMA|LIMA|5150|11267.32|1|1993|20260210
FEE077E0A1458491C1DE432466F0EA43|2019|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|150101|LIMA|LIMA|LIMA|4200|49.099998|1|2017|20260210
572E65F3F0714192E0ED798E4FB98C14|2023|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150116|LIMA|LIMA|LINCE|3341250|108634.97|7|1993|20260210
572E65F3F0714192E0ED798E4FB98C14|2022|6599|OTROS TIPOS DE INTERMEDIACION FINANCIERA NCP|SERVICIOS|150116|LIMA|LIMA|LINCE|3105000|216211.42|7|1993|20260210
59A107828D111BA87D77C7E843428548|2024|6592|OTROS TIPOS DE CREDITO|SERVICIOS|150116|LIMA|LIMA|LINCE|5150|113.97|1|1993|20260210
9708BD9B53EE217E8A5D089D772E9A62|2022|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150116|LIMA|LIMA|LINCE|1840000|245852.64|38|2018|20260210
9708BD9B53EE217E8A5D089D772E9A62|2023|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150116|LIMA|LIMA|LINCE|3341250|517283.59|54|2018|20260210
9708BD9B53EE217E8A5D089D772E9A62|2024|6519|OTROS TIPOS DE INTERMEDIACION MONETARIA|SERVICIOS|150116|LIMA|LIMA|LINCE|3476250|79900.0|47|2018|20260210
014B8649499D18EC9E6D8C57D42B69A9|2021|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|010706|AMAZONAS|UTCUBAMBA|LONYA GRANDE|4400|45887.309|1|2016|20260210
014B8649499D18EC9E6D8C57D42B69A9|2020|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|010706|AMAZONAS|UTCUBAMBA|LONYA GRANDE|4300|51200.379|1|2016|20260210
014B8649499D18EC9E6D8C57D42B69A9|2024|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|010706|AMAZONAS|UTCUBAMBA|LONYA GRANDE|6566250|67435.133|2|2016|20260210
